"routes3.shipmentorigindesc";"routes3.Latitude.x";"routes3.Longitude.x";"routes3.shipmentdestinationdesc";"routes3.Latitude.y";"routes3.Longitude.y"
"10529";"GERMANY  (Vetter Pharma) Ravensburg";52.51666667;13.4;"NETHERLANDS - (Movianto) Oss";51.76118;5.514048
"10533";"NETHERLANDS - MSD Oss BT (BioTech)";51.76118;5.514048;"NETHERLANDS - (Movianto) Oss";51.76118;5.514048
"10547";"USA - MD (FMC) Frederick";39.414269;-77.410541;"NETHERLANDS - (Movianto) Oss";51.76118;5.514048
"10551";"Carlow IRL";53.31666667;-6.233333;"NETHERLANDS - (Movianto) Oss";51.76118;5.514048
"10557";"Ballydine IRL";53.31666667;-6.233333;"NETHERLANDS - (Movianto) Oss";51.76118;5.514048
"10575";"USA - NC (Patheon) Highpoint";35.955692;-80.005318;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10576";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10577";"West Point - Bldg 56";40.209052;-75.296471;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10579";"Hollister-Stier (Spokane)";47.65878;-117.426047;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10582";"Durham NC";35.994033;-78.898619;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10589";"Las Piedras";-34.85;-56.166667;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10599";"MSD Singapore West";1.283333333;103.85;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10605";"Patheon - Cincinnati";38.883333;-77;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10611";"Caguas PR";38.883333;-77;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10615";"Arecibo PR";18.444247;-66.646407;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10625";"MSD Singapore South";1.283333333;103.85;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10639";"MSD Haarlem";52.387388;4.646219;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10641";"Wilson NC";35.721269;-77.91554;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10643";"Carlow IRL";53.31666667;-6.233333;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10646";"Ballydine IRL";53.31666667;-6.233333;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10647";"UK - (Aesica) Queensborough";51.5;-0.083333;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10663";"Unither - France";48.86666667;2.333333;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10677";"USA  NC (Patheon) Greenville";35.612661;-77.366354;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10685";"USA - GA Suwanee OFC";34.05149;-84.0713;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10707";"Mirabel France";44.144405;1.419822;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10710";"TAIWAN - (Zuellig Pharma) Taipei";25.03333333;121.516667;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10725";"DSM (North Carolina)";35.359026;-81.097021;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10737";"Duluth OFC";46.786672;-92.100485;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10748";"RUSSIA - (Ortat) Kastroma";57.777482;40.969893;"NETHERLANDS - MSD Haarlem";52.35;4.916667
"10763";"GERMANY  (Vetter Pharma) Ravensburg";52.51666667;13.4;"NETHERLANDS - MSD Oss";51.76118;5.514048
"10765";"NETHERLANDS - (Aspen Pharma) Oss";52.35;4.916667;"NETHERLANDS - MSD Oss";51.76118;5.514048
"10769";"NETHERLANDS - MSD Oss";51.76118;5.514048;"NETHERLANDS - MSD Oss";51.76118;5.514048
"10777";"IRELAND - MSD Swords";53.31666667;-6.233333;"NETHERLANDS - MSD Oss";51.76118;5.514048
"10795";"Durham NC";35.994033;-78.898619;"NETHERLANDS - MSD Oss";51.76118;5.514048
"10799";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"NETHERLANDS - MSD Oss";51.76118;5.514048
"10845";"Ballydine IRL";53.31666667;-6.233333;"NETHERLANDS - MSD Oss";51.76118;5.514048
"10861";"IRELAND - MSD Swords";53.31666667;-6.233333;"NETHERLANDS - MSD Oss BT (BioTech)";51.76118;5.514048
"10863";"Brinny Ireland";51.790157;-8.703297;"NETHERLANDS - MSD Oss BT (BioTech)";51.76118;5.514048
"10869";"Duluth OFC";46.786672;-92.100485;"NETHERLANDS - MSD Oss BT (BioTech)";51.76118;5.514048
"10877";"Reno OFC";39.529633;-119.813803;"Nevada NV";38.80261;-116.419389
"10878";"USA - GA Suwanee OFC";34.05149;-84.0713;"Nevada NV";38.80261;-116.419389
"10918";"USA - GA Suwanee OFC";34.05149;-84.0713;"New Hampshire NH";38.883333;-77
"10926";"USA - GA Suwanee OFC";34.05149;-84.0713;"New Jersey NJ";40.298904;-74.521011
"10933";"NETHERLANDS - MSD Oss";51.76118;5.514048;"New Jersey NJ";40.298904;-74.521011
"10948";"Reno OFC";39.529633;-119.813803;"New Jersey NJ";40.298904;-74.521011
"10954";"MSD Singapore South";1.283333333;103.85;"New Jersey NJ";40.298904;-74.521011
"10955";"MSD Haarlem";52.387388;4.646219;"New Jersey NJ";40.298904;-74.521011
"10963";"West Point - Bldg 56";40.209052;-75.296471;"New Jersey NJ";40.298904;-74.521011
"10969";"Duluth OFC";46.786672;-92.100485;"New Jersey NJ";40.298904;-74.521011
"10977";"USA - GA Suwanee OFC";34.05149;-84.0713;"New York NY";42.165726;-74.948051
"10983";"West Point - Bldg 56";40.209052;-75.296471;"New York NY";42.165726;-74.948051
"11002";"Duluth OFC";46.786672;-92.100485;"New York NY";42.165726;-74.948051
"11012";"MSD China";39.91666667;116.383333;"New Zealand";-40.900557;174.885971
"11014";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"New Zealand";-40.900557;174.885971
"11018";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"New Zealand";-40.900557;174.885971
"11022";"MSD Haarlem";52.387388;4.646219;"New Zealand";-40.900557;174.885971
"11024";"NETHERLANDS - MSD Oss";51.76118;5.514048;"New Zealand";-40.900557;174.885971
"11028";"West Point - Bldg 56";40.209052;-75.296471;"New Zealand";-40.900557;174.885971
"11034";"Mirabel France";44.144405;1.419822;"New Zealand";-40.900557;174.885971
"11055";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"New Zealand";-40.900557;174.885971
"11090";"IRELAND - MSD Swords";53.31666667;-6.233333;"New Zealand";-40.900557;174.885971
"11155";"NETHERLANDS - MSD Oss";51.76118;5.514048;"NEW ZEALAND - MSD New Zealand Mt. Wellington";-41.3;174.783333
"11156";"IRELAND - MSD Swords";53.31666667;-6.233333;"NEW ZEALAND - MSD New Zealand Mt. Wellington";-41.3;174.783333
"11157";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"NEW ZEALAND - MSD New Zealand Mt. Wellington";-41.3;174.783333
"11158";"MSD Haarlem";52.387388;4.646219;"NEW ZEALAND - MSD New Zealand Mt. Wellington";-41.3;174.783333
"11162";"CANADA - (Bayer) Pointe-Claire";45.41666667;-75.7;"NEW ZEALAND - MSD New Zealand Mt. Wellington";-41.3;174.783333
"11169";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"NEW ZEALAND - MSD New Zealand Mt. Wellington";-41.3;174.783333
"11191";"West Point - Bldg 56";40.209052;-75.296471;"Newark DE";38.883333;-77
"11192";"CANADA - (LSU) Quebec";47.721403;-85.77933;"Newfoundland NL";45.41666667;-75.7
"11210";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Norway";60.472024;8.468946
"11214";"MSD Haarlem";52.387388;4.646219;"Norway";60.472024;8.468946
"11268";"FRANCE - Herouville Saint Clair";48.86666667;2.333333;"Norway";60.472024;8.468946
"11273";"CANADA - (LSU) Quebec";47.721403;-85.77933;"Nova Scotia NS";44.681987;-63.744311
"11274";"UPS-SCS Burlington";43.32552;-79.799032;"Nova Scotia NS";44.681987;-63.744311
"11288";"CANADA - (LSU) Quebec";47.721403;-85.77933;"Nunavut NU";45.41666667;-75.7
"11294";"Wilson NC";35.721269;-77.91554;"OFC Atlanta";33.748995;-84.387982
"11302";"NETHERLANDS - MSD Oss";51.76118;5.514048;"OFC Atlanta";33.748995;-84.387982
"11311";"MSD Haarlem";52.387388;4.646219;"OFC Atlanta";33.748995;-84.387982
"11312";"USA - GA Suwanee OFC";34.05149;-84.0713;"OFC Atlanta";33.748995;-84.387982
"11314";"Durham NC";35.994033;-78.898619;"OFC Atlanta";33.748995;-84.387982
"11328";"CANADA - (Bayer) Pointe-Claire";45.41666667;-75.7;"OFC Atlanta";33.748995;-84.387982
"11339";"Las Piedras";-34.85;-56.166667;"OFC Atlanta";33.748995;-84.387982
"11355";"Duluth OFC";46.786672;-92.100485;"OFC Atlanta";33.748995;-84.387982
"11361";"Mass. Biologics";42.277142;-71.091375;"OFC Atlanta";33.748995;-84.387982
"11390";"Mirabel France";44.144405;1.419822;"OFC Atlanta";33.748995;-84.387982
"11433";"Wilson NC";35.721269;-77.91554;"OFC Burlington ON";43.32552;-79.799032
"11434";"NETHERLANDS - MSD Oss";51.76118;5.514048;"OFC Burlington ON";43.32552;-79.799032
"11435";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"OFC Burlington ON";43.32552;-79.799032
"11440";"CANADA - (Bayer) Pointe-Claire";45.41666667;-75.7;"OFC Burlington ON";43.32552;-79.799032
"11447";"West Point - Bldg 56";40.209052;-75.296471;"OFC Burlington ON";43.32552;-79.799032
"11448";"IRELAND - MSD Swords";53.31666667;-6.233333;"OFC Burlington ON";43.32552;-79.799032
"11463";"USA - FL Miami Lakes";25.908706;-80.308662;"OFC Burlington ON";43.32552;-79.799032
"11475";"Cramlington UK";55.086136;-1.5808;"OFC Burlington ON";43.32552;-79.799032
"11477";"Duluth OFC";46.786672;-92.100485;"OFC Burlington ON";43.32552;-79.799032
"11481";"UPS-SCS Burlington";43.32552;-79.799032;"OFC Burlington ON";43.32552;-79.799032
"11514";"Mirabel France";44.144405;1.419822;"OFC Burlington ON";43.32552;-79.799032
"11536";"West Point - Bldg 56";40.209052;-75.296471;"OFC Reno";38.883333;-77
"11538";"Wilson NC";35.721269;-77.91554;"OFC Reno";38.883333;-77
"11588";"USA - GA Suwanee OFC";34.05149;-84.0713;"OFC Reno";38.883333;-77
"11596";"USA - GA Suwanee OFC";34.05149;-84.0713;"Ohio OH";38.961409;-84.259486
"11597";"Duluth OFC";46.786672;-92.100485;"Ohio OH";38.961409;-84.259486
"11604";"Reno OFC";39.529633;-119.813803;"Ohio OH";38.961409;-84.259486
"11639";"Wilson NC";35.721269;-77.91554;"Ohio OH";38.961409;-84.259486
"11662";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Ohio OH";38.961409;-84.259486
"11665";"UK - (Aesica) Queensborough";51.5;-0.083333;"Ohio OH";38.961409;-84.259486
"11682";"USA - GA Suwanee OFC";34.05149;-84.0713;"Oklahoma OK";35.565342;-96.928917
"11701";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Oman";23.61666667;58.583333
"11705";"MSD Haarlem";52.387388;4.646219;"Oman";23.61666667;58.583333
"11736";"MSD Austria";47.516231;14.550072;"Oman";23.61666667;58.583333
"11795";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Oman";23.61666667;58.583333
"11817";"Duluth OFC";46.786672;-92.100485;"Ontario ON";51.253775;-85.323214
"11818";"UPS-SCS Burlington";43.32552;-79.799032;"Ontario ON";51.253775;-85.323214
"11820";"CANADA - (LSU) Quebec";47.721403;-85.77933;"Ontario ON";51.253775;-85.323214
"11841";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Ontario ON";51.253775;-85.323214
"11869";"MSD Singapore West";1.283333333;103.85;"Ontario ON";51.253775;-85.323214
"11882";"Reno OFC";39.529633;-119.813803;"Oregon OR";44.572021;-122.070938
"11888";"USA - GA Suwanee OFC";34.05149;-84.0713;"Oregon OR";44.572021;-122.070938
"11905";"USA - GA Suwanee OFC";34.05149;-84.0713;"Pago Pago";38.883333;-77
"11909";"MSD Haarlem";52.387388;4.646219;"Pago Pago";38.883333;-77
"11910";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Pakistan";33.68333333;73.05
"11915";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Pakistan";33.68333333;73.05
"11936";"NETHERLANDS - MSD Oss";51.76118;5.514048;"PAKISTAN - (OBS Healthcare) Karachi";33.68333333;73.05
"11948";"Duluth OFC";46.786672;-92.100485;"Panama";8.537981;-80.782127
"11950";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Panama";8.537981;-80.782127
"11958";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Panama";8.537981;-80.782127
"11960";"MSD Haarlem";52.387388;4.646219;"Panama";8.537981;-80.782127
"11970";"USA - GA Suwanee OFC";34.05149;-84.0713;"Panama";8.537981;-80.782127
"11972";"West Point - Bldg 56";40.209052;-75.296471;"Panama";8.537981;-80.782127
"12000";"IRELAND - MSD Swords";53.31666667;-6.233333;"Panama";8.537981;-80.782127
"12002";"MEXICO - MSD Xochimilco";19.43333333;-99.133333;"Panama";8.537981;-80.782127
"12044";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"Panama";8.537981;-80.782127
"12056";"Wilson NC";35.721269;-77.91554;"Panama";8.537981;-80.782127
"12130";"Mirabel France";44.144405;1.419822;"Panama";8.537981;-80.782127
"12222";"MSD Austria";47.516231;14.550072;"Panama";8.537981;-80.782127
"12232";"Cramlington UK";55.086136;-1.5808;"Panama";8.537981;-80.782127
"12285";"Cramlington UK";55.086136;-1.5808;"Paraguay";-25.26666667;-57.666667
"12286";"West Point - Bldg 56";40.209052;-75.296471;"Paraguay";-25.26666667;-57.666667
"12287";"Mirabel France";44.144405;1.419822;"Paraguay";-25.26666667;-57.666667
"12291";"Wilson NC";35.721269;-77.91554;"PARAGUAY - (Sidus) Asuncion";-25.26374;-57.575926
"12292";"MSD Haarlem";52.387388;4.646219;"PARAGUAY - (Sidus) Asuncion";-25.26374;-57.575926
"12297";"USA - GA Suwanee OFC";34.05149;-84.0713;"Pennsylvania PA";40.209052;-75.296471
"12298";"Durham NC";35.994033;-78.898619;"Pennsylvania PA";40.209052;-75.296471
"12300";"Reno OFC";39.529633;-119.813803;"Pennsylvania PA";40.209052;-75.296471
"12317";"Elkton VA";38.883333;-77;"Pennsylvania PA";40.209052;-75.296471
"12318";"West Point - Bldg 56";40.209052;-75.296471;"Pennsylvania PA";40.209052;-75.296471
"12335";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Pennsylvania PA";40.209052;-75.296471
"12345";"TAIWAN - (Usbi Asia) Hsin Chu";23.69781;120.960515;"Pennsylvania PA";40.209052;-75.296471
"12346";"Elkton VA";38.407904;-78.623628;"Pennsylvania PA";40.209052;-75.296471
"12350";"Rahway NJ";40.608159;-74.277647;"Pennsylvania PA";40.209052;-75.296471
"12360";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Peru";-12.05;-77.05
"12362";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Peru";-12.05;-77.05
"12363";"MSD Haarlem";52.387388;4.646219;"Peru";-12.05;-77.05
"12364";"West Point - Bldg 56";40.209052;-75.296471;"Peru";-12.05;-77.05
"12368";"MEXICO - MSD Xochimilco";19.43333333;-99.133333;"Peru";-12.05;-77.05
"12387";"MEXICO - MSD Mexico Mexico City";19.43333333;-99.133333;"Peru";-12.05;-77.05
"12403";"Mirabel France";44.144405;1.419822;"Peru";-12.05;-77.05
"12413";"USA - GA Suwanee OFC";34.05149;-84.0713;"Peru";-12.05;-77.05
"12423";"Cramlington UK";55.086136;-1.5808;"Peru";-12.05;-77.05
"12472";"West Point - Bldg 56";40.209052;-75.296471;"PERU - MSD Peru Lima";-12.05;-77.05
"12473";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"PERU - MSD Peru Lima";-12.05;-77.05
"12474";"BRAZIL - MSD Brazil Goias";-15.78333333;-47.916667;"PERU - MSD Peru Lima";-12.05;-77.05
"12475";"MSD Haarlem";52.387388;4.646219;"PERU - MSD Peru Lima";-12.05;-77.05
"12483";"IRELAND - MSD Swords";53.31666667;-6.233333;"PERU - MSD Peru Lima";-12.05;-77.05
"12488";"MSD Colombia";4.6;-74.083333;"PERU - MSD Peru Lima";-12.05;-77.05
"12489";"Goias Brazil UPS";-15.78333333;-47.916667;"PERU - MSD Peru Lima";-12.05;-77.05
"12491";"NETHERLANDS - MSD Oss";51.76118;5.514048;"PERU - MSD Peru Lima";-12.05;-77.05
"12496";"MSD Campinas Brazil";-22.909938;-47.062633;"PERU - MSD Peru Lima";-12.05;-77.05
"12529";"MSD Argentina";-34.58333333;-58.666667;"PERU - MSD Peru Lima";-12.05;-77.05
"12563";"Mirabel France";44.144405;1.419822;"PERU - MSD Peru Lima";-12.05;-77.05
"12568";"Wilson NC";35.721269;-77.91554;"PERU - MSD Peru Lima";-12.05;-77.05
"12598";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Philippines";14.6;120.966667
"12599";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Philippines";14.6;120.966667
"12601";"MSD Haarlem";52.387388;4.646219;"Philippines";14.6;120.966667
"12603";"West Point - Bldg 56";40.209052;-75.296471;"Philippines";14.6;120.966667
"12608";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"Philippines";14.6;120.966667
"12610";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"Philippines";14.6;120.966667
"12628";"MSD China";39.91666667;116.383333;"Philippines";14.6;120.966667
"12689";"USA - GA Suwanee OFC";34.05149;-84.0713;"Philippines";14.6;120.966667
"12702";"TAIWAN - (Usbi Asia) Hsin Chu";23.69781;120.960515;"PHILIPPINES - (Zuellig Pharma) Tunasan";14.6;120.966667
"12703";"West Point - Bldg 56";40.209052;-75.296471;"PHILIPPINES - MSD Philippines Makati";14.6;120.966667
"12705";"NETHERLANDS - MSD Oss";51.76118;5.514048;"PHILIPPINES - MSD Philippines Makati";14.6;120.966667
"12707";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"PHILIPPINES - MSD Philippines Makati";14.6;120.966667
"12711";"MSD Haarlem";52.387388;4.646219;"PHILIPPINES - MSD Philippines Makati";14.6;120.966667
"12720";"IRELAND - MSD Swords";53.31666667;-6.233333;"PHILIPPINES - MSD Philippines Makati";14.6;120.966667
"12726";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"PHILIPPINES - MSD Philippines Makati";14.6;120.966667
"12727";"USA - GA Suwanee OFC";34.05149;-84.0713;"PHILIPPINES - MSD Philippines Makati";14.6;120.966667
"12761";"MALAYSIA - MSD SDN BH Selangor";3.166666667;101.7;"PHILIPPINES - MSD Philippines Makati";14.6;120.966667
"12771";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Portugal";39.399872;-8.224454
"12772";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Portugal";39.399872;-8.224454
"12777";"FRANCE - Herouville Saint Clair";48.86666667;2.333333;"Portugal";39.399872;-8.224454
"12788";"MSD Haarlem";52.387388;4.646219;"Portugal";39.399872;-8.224454
"12798";"Cramlington UK";55.086136;-1.5808;"Portugal";39.399872;-8.224454
"12804";"Ballydine IRL";53.31666667;-6.233333;"Portugal";39.399872;-8.224454
"12869";"Mirabel France";44.144405;1.419822;"Portugal";39.399872;-8.224454
"12879";"NETHERLANDS - (Aspen Pharma) Oss";52.35;4.916667;"Portugal";39.399872;-8.224454
"12902";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"PORTUGAL - (Logifarma) Sintra";38.802869;-9.381659
"12903";"NETHERLANDS - MSD Oss";51.76118;5.514048;"PORTUGAL - (Logifarma) Sintra";38.802869;-9.381659
"12907";"IRELAND - MSD Swords";53.31666667;-6.233333;"PORTUGAL - (Logifarma) Sintra";38.802869;-9.381659
"12925";"Cramlington UK";55.086136;-1.5808;"PORTUGAL - (Logifarma) Sintra";38.802869;-9.381659
"12976";"MSD Haarlem";52.387388;4.646219;"PORTUGAL - (Logifarma) Sintra";38.802869;-9.381659
"12978";"Mirabel France";44.144405;1.419822;"PORTUGAL - (Logifarma) Sintra";38.802869;-9.381659
"12995";"CANADA - (LSU) Quebec";47.721403;-85.77933;"Prince Edward Island PE";45.41666667;-75.7
"12997";"UPS-SCS Burlington";43.32552;-79.799032;"Prince Edward Island PE";45.41666667;-75.7
"13011";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Puerto Rico PR";38.883333;-77
"13013";"USA - GA Suwanee OFC";34.05149;-84.0713;"Puerto Rico PR";38.883333;-77
"13024";"Duluth OFC";46.786672;-92.100485;"Puerto Rico PR";38.883333;-77
"13036";"MSD Singapore West";1.283333333;103.85;"Puerto Rico PR";38.883333;-77
"13037";"Ballydine IRL";53.31666667;-6.233333;"Puerto Rico PR";38.883333;-77
"13053";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Qatar";25.354826;51.183884
"13076";"MSD Haarlem";52.387388;4.646219;"Qatar";25.354826;51.183884
"13124";"MSD Argentina";-34.58333333;-58.666667;"Qatar";25.354826;51.183884
"13136";"MSD Austria";47.516231;14.550072;"Qatar";25.354826;51.183884
"13182";"USA - GA Suwanee OFC";34.05149;-84.0713;"Qatar";25.354826;51.183884
"13200";"CANADA - (LSU) Quebec";47.721403;-85.77933;"Quebec QC";45.41666667;-75.7
"13201";"Duluth OFC";46.786672;-92.100485;"Quebec QC";45.41666667;-75.7
"13202";"UPS-SCS Burlington";43.32552;-79.799032;"Quebec QC";45.41666667;-75.7
"13207";"Hollister-Stier (Spokane)";47.65878;-117.426047;"Quebec QC";45.41666667;-75.7
"13217";"Elkton VA";38.883333;-77;"Riverside PA USA";40.955364;-76.628845
"13219";"Durham NC";35.994033;-78.898619;"Riverside PA USA";40.955364;-76.628845
"13222";"Elkton VA";38.407904;-78.623628;"Riverside PA USA";40.955364;-76.628845
"13230";"MSD Haarlem";52.387388;4.646219;"Romania";44.43333333;26.1
"13231";"MSD Haarlem";52.387388;4.646219;"Russia";61.52401;105.318756
"13232";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Russia";61.52401;105.318756
"13236";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Russia";61.52401;105.318756
"13249";"FRANCE - Herouville Saint Clair";48.86666667;2.333333;"Russia";61.52401;105.318756
"13267";"Cramlington UK";55.086136;-1.5808;"Russia";61.52401;105.318756
"13290";"Mirabel France";44.144405;1.419822;"Russia";61.52401;105.318756
"13294";"MSD Korea Hanmi";37.55;126.983333;"Russia";61.52401;105.318756
"13328";"IRELAND - MSD Swords";53.31666667;-6.233333;"RUSSIA - MSD Moscow";55.755826;37.6173
"13329";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"RUSSIA - MSD Moscow";55.755826;37.6173
"13352";"MSD Haarlem";52.387388;4.646219;"RUSSIA - MSD Moscow";55.755826;37.6173
"13363";"USA - GA Suwanee OFC";34.05149;-84.0713;"S Carolina SC";38.883333;-77
"13381";"USA - GA Suwanee OFC";34.05149;-84.0713;"S Dakota SD";38.883333;-77
"13382";"USA - GA Suwanee OFC";34.05149;-84.0713;"Saipan";38.883333;-77
"13384";"Mirabel France";44.144405;1.419822;"Saipan";38.883333;-77
"13385";"CANADA - (LSU) Quebec";47.721403;-85.77933;"Saskatchewan SK";52.939916;-106.450864
"13389";"UPS-SCS Burlington";43.32552;-79.799032;"Saskatchewan SK";52.939916;-106.450864
"13420";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Saudi Arabia";24.65;46.7
"13422";"USA - GA Suwanee OFC";34.05149;-84.0713;"Saudi Arabia";24.65;46.7
"13423";"BELGIUM - MSD Heist op den Bergh";51.339918;3.239687;"Saudi Arabia";24.65;46.7
"13438";"Duluth OFC";46.786672;-92.100485;"Saudi Arabia";24.65;46.7
"13489";"MSD Haarlem";52.387388;4.646219;"Saudi Arabia";24.65;46.7
"13497";"West Point - Bldg 56";40.209052;-75.296471;"SAUDI ARABIA - (Cigalah) Riyadh";24.65;46.7
"13498";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"SAUDI ARABIA - (Naghi Brothers) Jeddah";24.65;46.7
"13506";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Scotland";51.5;-0.083333
"13510";"MSD Haarlem";52.387388;4.646219;"Serbia";44.83333333;20.5
"13512";"MSD Haarlem";52.387388;4.646219;"SEYCHELLES";-4.616666667;55.45
"13515";"SWITZERLAND - Werthenstein BioPharma GmbH Schachen";46.91666667;7.466667;"Singapore";1.352083;103.819836
"13516";"IRELAND - MSD Swords";53.31666667;-6.233333;"Singapore";1.352083;103.819836
"13517";"MSD Haarlem";52.387388;4.646219;"Singapore";1.352083;103.819836
"13518";"SWITZERLAND - (BASF) Evionnaz";46.91666667;7.466667;"Singapore";1.352083;103.819836
"13524";"Ballydine IRL";53.31666667;-6.233333;"Singapore";1.352083;103.819836
"13527";"MSD Campinas Brazil";-22.909938;-47.062633;"Singapore";1.352083;103.819836
"13529";"Divi's Lab. Ltd. (India)";28.6;77.2;"Singapore";1.352083;103.819836
"13532";"Cramlington UK";55.086136;-1.5808;"Singapore";1.352083;103.819836
"13534";"INDIA - (Divi's Lab Ltd.) Lingojigudem";28.6;77.2;"Singapore";1.352083;103.819836
"13536";"MSD Singapore South";1.283333333;103.85;"Singapore";1.352083;103.819836
"13539";"Las Piedras";-34.85;-56.166667;"Singapore";1.352083;103.819836
"13540";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"SINGAPORE";1.352083;103.819836
"13541";"Cramlington UK";55.086136;-1.5808;"SINGAPORE";1.352083;103.819836
"13542";"MSD Haarlem";52.387388;4.646219;"SINGAPORE";1.352083;103.819836
"13551";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"SINGAPORE";1.352083;103.819836
"13554";"MSD China";39.91666667;116.383333;"SINGAPORE";1.352083;103.819836
"13557";"West Point - Bldg 56";40.209052;-75.296471;"SINGAPORE";1.352083;103.819836
"13560";"NETHERLANDS - MSD Oss";51.76118;5.514048;"SINGAPORE";1.352083;103.819836
"13565";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"SINGAPORE";1.352083;103.819836
"13581";"Ballydine IRL";53.31666667;-6.233333;"SINGAPORE";1.352083;103.819836
"13593";"USA - FL Miami Lakes";25.908706;-80.308662;"SINGAPORE";1.352083;103.819836
"13614";"Mirabel France";44.144405;1.419822;"SINGAPORE";1.352083;103.819836
"13638";"IRELAND - MSD Swords";53.31666667;-6.233333;"SINGAPORE";1.352083;103.819836
"13684";"NETHERLANDS - MSD Oss";51.76118;5.514048;"SINGAPORE - (LF Asia Dist) Singapore";1.283333333;103.85
"13685";"USA - FL Miami Lakes";25.908706;-80.308662;"SINGAPORE - (LF Asia Dist) Singapore";1.283333333;103.85
"13689";"CANADA - (Bayer) Pointe-Claire";45.41666667;-75.7;"SINGAPORE - (LF Asia Dist) Singapore";1.283333333;103.85
"13694";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"SINGAPORE - (LF Asia Dist) Singapore";1.283333333;103.85
"13699";"West Point - Bldg 56";40.209052;-75.296471;"SINGAPORE - (Zuelligpharma) Singapore";1.283333333;103.85
